date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:58:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20Feb%202024%2022:58:35%20GMT	https://www.poly.com/mx/es/company/contact/sales	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/company/contact/sales	(from https://www.poly.com/mx/es/products/headsets/accessories/status-indicator)
17:58:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20Feb%202024%2022:58:35%20GMT	https://www.poly.com/mx/es/support/contact	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/support/contact	(from https://www.poly.com/mx/es/products/headsets/accessories/status-indicator)
17:58:35	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2021%20Feb%202024%2022:58:36%20GMT	https://www.poly.com/mx/es/partners/locator	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/partners/locator	(from https://www.poly.com/mx/es/products/headsets/accessories/status-indicator)
17:58:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20Feb%202024%2022:58:36%20GMT	https://www.poly.com/mx/es/support/downloads-apps/status-indicator-companion	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/support/downloads-apps/status-indicator-companion	(from https://www.poly.com/mx/es/products/headsets/accessories/status-indicator)
17:58:36	422182/422182	---M--	200	added ('OK')	image/png	etag:%2267126-59dee27ea5840%22	https://www.poly.com/content/dam/plantronics/products/plantronics-status-indicator/status-indicator-white-8-pack.png	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/content/dam/plantronics/products/plantronics-status-indicator/status-indicator-white-8-pack.png	(from https://www.poly.com/mx/es/products/headsets/accessories/status-indicator)
17:58:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20Feb%202024%2022:58:36%20GMT	https://www.poly.com/mx/es/support/downloads-apps/status-indicator-companion	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/support/downloads-apps/status-indicator-companion	(from https://www.poly.com/mx/es/products/headsets/accessories/status-indicator)
17:58:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20Feb%202024%2022:58:36%20GMT	https://www.poly.com/mx/es/support/downloads-apps/hub-desktop	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/support/downloads-apps/hub-desktop	(from https://www.poly.com/mx/es/products/headsets/accessories/status-indicator)
17:58:36	0/-1	---M--	301	error ('')			https://www.poly.com/mx/es/company/careers	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/company/careers.844.delayed	(from https://www.poly.com/mx/es/products/headsets/accessories/status-indicator)
17:58:36	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2021%20Feb%202024%2022:58:37%20GMT	https://www.poly.com/mx/es/company/newsroom	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/company/newsroom	(from https://www.poly.com/mx/es/products/headsets/accessories/status-indicator)
17:58:37	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2021%20Feb%202024%2022:58:37%20GMT	https://www.poly.com/mx/es/company/blog	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/company/blog	(from https://www.poly.com/mx/es/products/headsets/accessories/status-indicator)
17:58:37	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2021%20Feb%202024%2022:58:37%20GMT	https://www.poly.com/mx/es/partners/locator	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/partners/locator	(from https://www.poly.com/mx/es/products/headsets/accessories/status-indicator)
17:58:37	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2021%20Feb%202024%2022:58:37%20GMT	https://www.poly.com/mx/es/partners/partner-portal	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/partners/partner-portal	(from https://www.poly.com/mx/es/products/headsets/accessories/status-indicator)
17:58:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20Feb%202024%2022:58:38%20GMT	https://www.poly.com/mx/es/company/contact/sales	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/company/contact/sales	(from https://www.poly.com/mx/es/products/headsets/blackwire/blackwire-3300)
17:58:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20Feb%202024%2022:58:38%20GMT	https://www.poly.com/mx/es/support/contact	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/support/contact	(from https://www.poly.com/mx/es/products/headsets/blackwire/blackwire-3300)
17:58:38	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2021%20Feb%202024%2022:58:38%20GMT	https://www.poly.com/mx/es/partners/locator	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/partners/locator	(from https://www.poly.com/mx/es/products/headsets/blackwire/blackwire-3300)
17:58:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20Feb%202024%2022:58:38%20GMT	https://www.poly.com/mx/es/company/contact/sales	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/company/contact/sales	(from https://www.poly.com/mx/es/products/headsets/blackwire/blackwire-3300)
17:58:38	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2021%20Feb%202024%2022:58:39%20GMT	https://www.poly.com/mx/es/partners/locator	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/partners/locator	(from https://www.poly.com/mx/es/products/headsets/blackwire/blackwire-3300)
17:58:38	0/-1	---M--	301	error ('')			https://www.poly.com/mx/es/company/careers	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/company/careers.84e.delayed	(from https://www.poly.com/mx/es/products/headsets/blackwire/blackwire-3300)
17:58:39	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2021%20Feb%202024%2022:58:39%20GMT	https://www.poly.com/mx/es/company/newsroom	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/company/newsroom	(from https://www.poly.com/mx/es/products/headsets/blackwire/blackwire-3300)
17:58:39	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2021%20Feb%202024%2022:58:39%20GMT	https://www.poly.com/mx/es/company/blog	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/company/blog	(from https://www.poly.com/mx/es/products/headsets/blackwire/blackwire-3300)
17:58:39	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2021%20Feb%202024%2022:58:39%20GMT	https://www.poly.com/mx/es/partners/locator	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/partners/locator	(from https://www.poly.com/mx/es/products/headsets/blackwire/blackwire-3300)
17:58:39	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2021%20Feb%202024%2022:58:40%20GMT	https://www.poly.com/mx/es/partners/partner-portal	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/partners/partner-portal	(from https://www.poly.com/mx/es/products/headsets/blackwire/blackwire-3300)
17:58:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20Feb%202024%2022:58:40%20GMT	https://www.poly.com/mx/es/company/contact/sales	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/company/contact/sales	(from https://www.poly.com/mx/es/products/headsets/voyager/voyager-4200-uc)
17:58:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20Feb%202024%2022:58:40%20GMT	https://www.poly.com/mx/es/support/contact	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/support/contact	(from https://www.poly.com/mx/es/products/headsets/voyager/voyager-4200-uc)
17:58:40	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2021%20Feb%202024%2022:58:40%20GMT	https://www.poly.com/mx/es/partners/locator	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/partners/locator	(from https://www.poly.com/mx/es/products/headsets/voyager/voyager-4200-uc)
17:58:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20Feb%202024%2022:58:41%20GMT	https://www.poly.com/mx/es/company/contact/sales	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/company/contact/sales	(from https://www.poly.com/mx/es/products/headsets/voyager/voyager-4200-uc)
17:58:41	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2021%20Feb%202024%2022:58:41%20GMT	https://www.poly.com/mx/es/partners/locator	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/partners/locator	(from https://www.poly.com/mx/es/products/headsets/voyager/voyager-4200-uc)
17:58:41	0/-1	---M--	301	error ('')			https://www.poly.com/mx/es/company/careers	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/company/careers.858.delayed	(from https://www.poly.com/mx/es/products/headsets/voyager/voyager-4200-uc)
17:58:41	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2021%20Feb%202024%2022:58:41%20GMT	https://www.poly.com/mx/es/company/newsroom	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/company/newsroom	(from https://www.poly.com/mx/es/products/headsets/voyager/voyager-4200-uc)
17:58:41	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2021%20Feb%202024%2022:58:41%20GMT	https://www.poly.com/mx/es/company/blog	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/company/blog	(from https://www.poly.com/mx/es/products/headsets/voyager/voyager-4200-uc)
17:58:41	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2021%20Feb%202024%2022:58:41%20GMT	https://www.poly.com/mx/es/partners/locator	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/partners/locator	(from https://www.poly.com/mx/es/products/headsets/voyager/voyager-4200-uc)
17:58:41	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2021%20Feb%202024%2022:58:42%20GMT	https://www.poly.com/mx/es/partners/partner-portal	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/partners/partner-portal	(from https://www.poly.com/mx/es/products/headsets/voyager/voyager-4200-uc)
17:58:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20Feb%202024%2022:58:42%20GMT	https://www.poly.com/mx/es/company/contact/sales	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/company/contact/sales	(from https://www.poly.com/mx/es/products/headsets/voyager/voyager-surround-80-uc)
17:58:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20Feb%202024%2022:58:42%20GMT	https://www.poly.com/mx/es/support/contact	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/support/contact	(from https://www.poly.com/mx/es/products/headsets/voyager/voyager-surround-80-uc)
17:58:42	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2021%20Feb%202024%2022:58:43%20GMT	https://www.poly.com/mx/es/partners/locator	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/partners/locator	(from https://www.poly.com/mx/es/products/headsets/voyager/voyager-surround-80-uc)
17:58:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20Feb%202024%2022:58:43%20GMT	https://www.poly.com/mx/es/company/contact/sales	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/company/contact/sales	(from https://www.poly.com/mx/es/products/headsets/voyager/voyager-surround-80-uc)
17:58:43	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2021%20Feb%202024%2022:58:43%20GMT	https://www.poly.com/mx/es/partners/locator	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/partners/locator	(from https://www.poly.com/mx/es/products/headsets/voyager/voyager-surround-80-uc)
17:58:43	0/-1	---M--	301	error ('')			https://www.poly.com/mx/es/company/careers	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/company/careers.862.delayed	(from https://www.poly.com/mx/es/products/headsets/voyager/voyager-surround-80-uc)
17:58:43	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2021%20Feb%202024%2022:58:43%20GMT	https://www.poly.com/mx/es/company/newsroom	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/company/newsroom	(from https://www.poly.com/mx/es/products/headsets/voyager/voyager-surround-80-uc)
17:58:43	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2021%20Feb%202024%2022:58:43%20GMT	https://www.poly.com/mx/es/company/blog	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/company/blog	(from https://www.poly.com/mx/es/products/headsets/voyager/voyager-surround-80-uc)
17:58:43	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2021%20Feb%202024%2022:58:44%20GMT	https://www.poly.com/mx/es/partners/locator	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/partners/locator	(from https://www.poly.com/mx/es/products/headsets/voyager/voyager-surround-80-uc)
17:58:44	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2021%20Feb%202024%2022:58:44%20GMT	https://www.poly.com/mx/es/partners/partner-portal	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/partners/partner-portal	(from https://www.poly.com/mx/es/products/headsets/voyager/voyager-surround-80-uc)
17:58:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20Feb%202024%2022:58:44%20GMT	https://www.poly.com/mx/es/company/contact/sales	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/company/contact/sales	(from https://www.poly.com/mx/es/products/headsets/voyager/voyager-free-60)
17:58:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20Feb%202024%2022:58:44%20GMT	https://www.poly.com/mx/es/support/contact	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/support/contact	(from https://www.poly.com/mx/es/products/headsets/voyager/voyager-free-60)
17:58:44	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2021%20Feb%202024%2022:58:45%20GMT	https://www.poly.com/mx/es/partners/locator	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/partners/locator	(from https://www.poly.com/mx/es/products/headsets/voyager/voyager-free-60)
17:58:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20Feb%202024%2022:58:45%20GMT	https://www.poly.com/mx/es/company/contact/sales	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/company/contact/sales	(from https://www.poly.com/mx/es/products/headsets/voyager/voyager-free-60)
17:58:45	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2021%20Feb%202024%2022:58:45%20GMT	https://www.poly.com/mx/es/partners/locator	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/partners/locator	(from https://www.poly.com/mx/es/products/headsets/voyager/voyager-free-60)
17:58:45	0/-1	---M--	301	error ('')			https://www.poly.com/mx/es/company/careers	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/company/careers.86c.delayed	(from https://www.poly.com/mx/es/products/headsets/voyager/voyager-free-60)
17:58:45	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2021%20Feb%202024%2022:58:45%20GMT	https://www.poly.com/mx/es/company/newsroom	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/company/newsroom	(from https://www.poly.com/mx/es/products/headsets/voyager/voyager-free-60)
17:58:45	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2021%20Feb%202024%2022:58:46%20GMT	https://www.poly.com/mx/es/company/blog	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/company/blog	(from https://www.poly.com/mx/es/products/headsets/voyager/voyager-free-60)
17:58:45	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2021%20Feb%202024%2022:58:46%20GMT	https://www.poly.com/mx/es/partners/locator	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/partners/locator	(from https://www.poly.com/mx/es/products/headsets/voyager/voyager-free-60)
17:58:46	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2021%20Feb%202024%2022:58:46%20GMT	https://www.poly.com/mx/es/partners/partner-portal	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/partners/partner-portal	(from https://www.poly.com/mx/es/products/headsets/voyager/voyager-free-60)
17:58:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20Feb%202024%2022:58:46%20GMT	https://www.poly.com/mx/es/company/contact/sales	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/company/contact/sales	(from https://www.poly.com/mx/es/products/headsets/voyager/voyager-focus-2)
17:58:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20Feb%202024%2022:58:47%20GMT	https://www.poly.com/mx/es/support/contact	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/support/contact	(from https://www.poly.com/mx/es/products/headsets/voyager/voyager-focus-2)
17:58:46	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2021%20Feb%202024%2022:58:47%20GMT	https://www.poly.com/mx/es/partners/locator	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/partners/locator	(from https://www.poly.com/mx/es/products/headsets/voyager/voyager-focus-2)
17:58:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20Feb%202024%2022:58:47%20GMT	https://www.poly.com/mx/es/company/contact/sales	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/company/contact/sales	(from https://www.poly.com/mx/es/products/headsets/voyager/voyager-focus-2)
17:58:47	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2021%20Feb%202024%2022:58:47%20GMT	https://www.poly.com/mx/es/partners/locator	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/partners/locator	(from https://www.poly.com/mx/es/products/headsets/voyager/voyager-focus-2)
17:58:47	0/-1	---M--	301	error ('')			https://www.poly.com/mx/es/company/careers	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/company/careers.876.delayed	(from https://www.poly.com/mx/es/products/headsets/voyager/voyager-focus-2)
17:58:47	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2021%20Feb%202024%2022:58:47%20GMT	https://www.poly.com/mx/es/company/newsroom	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/company/newsroom	(from https://www.poly.com/mx/es/products/headsets/voyager/voyager-focus-2)
17:58:47	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2021%20Feb%202024%2022:58:48%20GMT	https://www.poly.com/mx/es/company/blog	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/company/blog	(from https://www.poly.com/mx/es/products/headsets/voyager/voyager-focus-2)
17:58:48	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2021%20Feb%202024%2022:58:48%20GMT	https://www.poly.com/mx/es/partners/locator	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/partners/locator	(from https://www.poly.com/mx/es/products/headsets/voyager/voyager-focus-2)
17:58:48	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2021%20Feb%202024%2022:58:48%20GMT	https://www.poly.com/mx/es/partners/partner-portal	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/partners/partner-portal	(from https://www.poly.com/mx/es/products/headsets/voyager/voyager-focus-2)
17:58:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20Feb%202024%2022:58:48%20GMT	https://www.poly.com/mx/es/company/contact/sales	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/company/contact/sales	(from https://www.poly.com/mx/es/products/headsets/voyager/voyager-6200-uc)
17:58:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20Feb%202024%2022:58:49%20GMT	https://www.poly.com/mx/es/support/contact	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/support/contact	(from https://www.poly.com/mx/es/products/headsets/voyager/voyager-6200-uc)
17:58:49	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2021%20Feb%202024%2022:58:49%20GMT	https://www.poly.com/mx/es/partners/locator	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/partners/locator	(from https://www.poly.com/mx/es/products/headsets/voyager/voyager-6200-uc)
17:58:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20Feb%202024%2022:58:51%20GMT	https://www.poly.com/mx/es/company/contact/sales	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/company/contact/sales.880.delayed	(from https://www.poly.com/mx/es/products/headsets/voyager/voyager-6200-uc)
17:58:51	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2021%20Feb%202024%2022:58:51%20GMT	https://www.poly.com/mx/es/partners/locator	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/partners/locator	(from https://www.poly.com/mx/es/products/headsets/voyager/voyager-6200-uc)
17:58:51	0/-1	---M--	301	error ('')			https://www.poly.com/mx/es/company/careers	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/company/careers.882.delayed	(from https://www.poly.com/mx/es/products/headsets/voyager/voyager-6200-uc)
17:58:51	1568870/1568870	---M--	200	added ('OK')	image/jpeg	etag:%2217f066-5d10321feb140%22	https://www.poly.com/content/dam/www/products/headsets/voyager/voyager-6200-uc/img/voyager_6200_home_web.jpg	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/content/dam/www/products/headsets/voyager/voyager-6200-uc/img/voyager_6200_home_web.jpg	(from https://www.poly.com/mx/es/products/headsets/voyager/voyager-6200-uc)
17:58:51	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2021%20Feb%202024%2022:58:51%20GMT	https://www.poly.com/mx/es/company/newsroom	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/company/newsroom	(from https://www.poly.com/mx/es/products/headsets/voyager/voyager-6200-uc)
17:58:51	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2021%20Feb%202024%2022:58:51%20GMT	https://www.poly.com/mx/es/company/blog	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/company/blog	(from https://www.poly.com/mx/es/products/headsets/voyager/voyager-6200-uc)
17:58:51	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2021%20Feb%202024%2022:58:52%20GMT	https://www.poly.com/mx/es/partners/locator	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/partners/locator	(from https://www.poly.com/mx/es/products/headsets/voyager/voyager-6200-uc)
17:58:51	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2021%20Feb%202024%2022:58:52%20GMT	https://www.poly.com/mx/es/partners/partner-portal	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/partners/partner-portal	(from https://www.poly.com/mx/es/products/headsets/voyager/voyager-6200-uc)
17:58:52	0/-1	---M--	301	error ('')			https://www.poly.com/mx/es/company/contact/sales	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/company/contact/sales.887.delayed	(from https://www.poly.com/mx/es/products/headsets/voyager/voyager-5200)
17:58:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20Feb%202024%2022:58:52%20GMT	https://www.poly.com/mx/es/support/contact	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/support/contact	(from https://www.poly.com/mx/es/products/headsets/voyager/voyager-5200)
17:58:52	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2021%20Feb%202024%2022:58:52%20GMT	https://www.poly.com/mx/es/partners/locator	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/partners/locator	(from https://www.poly.com/mx/es/products/headsets/voyager/voyager-5200)
